Classification,Market,Wholesale,Retail,Supply Volume,County,Date
Mixed-Traditional ,Ugunja,45.44199999999999,65.0,2700.0,Siaya,2022-11-15
Mixed-Traditional ,Ugunja,39.118,65.0,5398.0,Siaya,2022-11-23
Mixed-Traditional ,Ugunja,51.888,65.0,990.0,Siaya,2022-11-29
Mixed-Traditional ,Ugunja,44.44,65.0,3600.0,Siaya,2022-12-10
Mixed-Traditional ,Ugunja,55.556000000000004,65.0,2000.0,Siaya,2022-12-17
Mixed-Traditional ,Ugunja,50.668000000000006,60.0,3980.0,Siaya,2023-01-13
Mixed-Traditional ,Ugunja,39.118,65.0,5398.0,Siaya,2023-01-18
Mixed-Traditional ,Ugunja,41.67,60.0,3040.0,Siaya,2023-01-20
Mixed-Traditional ,Ugunja,40.0,55.0,5000.0,Siaya,2023-01-27
Mixed-Traditional ,Ugunja,39.118,65.0,5398.0,Siaya,2023-02-07
Mixed-Traditional ,Ugunja,39.118,65.0,5398.0,Siaya,2023-02-14
Mixed-Traditional ,Ugunja,50.668000000000006,60.0,3980.0,Siaya,2023-02-17
Mixed-Traditional ,Ugunja,39.118,65.0,5398.0,Siaya,2023-02-21
Mixed-Traditional ,Ugunja,39.118,65.0,5398.0,Siaya,2023-02-28
Mixed-Traditional ,Ugunja,39.118,65.0,5398.0,Siaya,2023-03-14
Mixed-Traditional ,Ugunja,53.33,70.0,7622.0,Siaya,2023-04-21
Mixed-Traditional ,Ugunja,70.444,80.0,10780.0,Siaya,2023-06-27
Mixed-Traditional ,Ugunja,50.668000000000006,60.0,3980.0,Siaya,2023-07-11
Mixed-Traditional ,Ugunja,40.778,50.0,15600.0,Siaya,2023-07-28
Mixed-Traditional ,Ugunja,31.11,40.0,9140.0,Siaya,2024-07-16
Mixed-Traditional ,Ugunja,24.49,40.0,7122.0,Siaya,2024-07-23
White Maize,Ugunja,28.89,35.0,8100.0,Siaya,2021-05-24
White Maize,Ugunja,22.22,35.0,45000.0,Siaya,2021-05-24
White Maize,Ugunja,31.11,42.5,2100.0,Siaya,2021-05-24
White Maize,Ugunja,35.56,45.0,25200.0,Siaya,2021-05-24
White Maize,Ugunja,31.11,40.0,22500.0,Siaya,2021-05-24
White Maize,Ugunja,26.67,35.0,7200.0,Siaya,2021-05-24
White Maize,Ugunja,24.44,35.0,72000.0,Siaya,2021-05-24
White Maize,Ugunja,28.89,35.0,40500.0,Siaya,2021-05-24
White Maize,Ugunja,24.44,35.0,27000.0,Siaya,2021-05-24
White Maize,Ugunja,22.22,35.0,29250.0,Siaya,2021-05-24
White Maize,Ugunja,24.44,35.0,27500.0,Siaya,2021-05-24
White Maize,Ugunja,24.44,35.0,36000.0,Siaya,2021-05-24
White Maize,Ugunja,26.67,40.0,27000.0,Siaya,2021-05-24
White Maize,Ugunja,26.67,35.0,10350.0,Siaya,2021-05-24
White Maize,Ugunja,28.89,35.0,54000.0,Siaya,2021-05-24
White Maize,Ugunja,27.78,35.0,27000.0,Siaya,2021-05-24
White Maize,Ugunja,27.78,30.0,5400.0,Siaya,2021-05-24
White Maize,Ugunja,22.22,35.0,43200.0,Siaya,2021-05-24
White Maize,Ugunja,27.78,35.0,18000.0,Siaya,2021-05-24
White Maize,Ugunja,28.89,35.0,21240.0,Siaya,2021-05-24
White Maize,Ugunja,28.89,35.0,25300.0,Siaya,2021-06-08
White Maize,Ugunja,31.11,35.0,7470.0,Siaya,2021-07-20
White Maize,Ugunja,26.67,35.0,5850.0,Siaya,2021-07-23
White Maize,Ugunja,24.44,35.0,9000.0,Siaya,2021-08-06
White Maize,Ugunja,22.22,35.0,5400.0,Siaya,2021-08-13
White Maize,Ugunja,22.22,30.0,6300.0,Siaya,2021-08-17
White Maize,Ugunja,24.44,35.0,4320.0,Siaya,2021-10-01
White Maize,Ugunja,24.44,35.0,5400.0,Siaya,2021-10-12
White Maize,Ugunja,27.78,35.0,7020.0,Siaya,2021-10-29
White Maize,Ugunja,31.11,40.0,6030.0,Siaya,2021-11-05
White Maize,Ugunja,31.11,40.0,9140.0,Siaya,2021-11-09
White Maize,Ugunja,28.89,40.0,4760.0,Siaya,2021-11-12
White Maize,Ugunja,31.11,40.0,4320.0,Siaya,2021-11-16
White Maize,Ugunja,30.0,40.0,5130.0,Siaya,2021-11-19
White Maize,Ugunja,31.11,40.0,3960.0,Siaya,2021-11-23
White Maize,Ugunja,31.11,40.0,4410.0,Siaya,2021-11-30
White Maize,Ugunja,35.56,45.0,9900.0,Siaya,2022-01-14
White Maize,Ugunja,31.11,42.5,7290.0,Siaya,2022-01-28
White Maize,Ugunja,31.67,42.5,1626.0,Siaya,2022-02-04
White Maize,Ugunja,35.56,45.0,9360.0,Siaya,2022-02-10
White Maize,Ugunja,35.56,42.5,2020.0,Siaya,2022-02-13
White Maize,Ugunja,33.33,42.5,3336.0,Siaya,2022-02-15
White Maize,Ugunja,31.11,42.5,4654.0,Siaya,2022-02-20
White Maize,Ugunja,32.78,42.5,1582.0,Siaya,2022-02-22
White Maize,Ugunja,31.11,42.5,4654.0,Siaya,2022-02-25
White Maize,Ugunja,37.666,45.0,5828.0,Siaya,2022-03-01
White Maize,Ugunja,29.33,37.5,7470.0,Siaya,2022-03-05
White Maize,Ugunja,33.0,42.5,1782.0,Siaya,2022-03-08
White Maize,Ugunja,28.89,42.5,8510.0,Siaya,2022-03-11
White Maize,Ugunja,33.334,42.5,16308.0,Siaya,2022-03-15
White Maize,Ugunja,35.56,45.0,11880.0,Siaya,2022-03-18
White Maize,Ugunja,33.33,45.0,4140.0,Siaya,2022-03-22
White Maize,Ugunja,34.44,45.0,2600.0,Siaya,2022-03-29
White Maize,Ugunja,42.22,50.0,2194.0,Siaya,2022-04-01
White Maize,Ugunja,4.44,50.0,4500.0,Siaya,2022-04-05
White Maize,Ugunja,46.67,60.0,23038.8,Siaya,2022-04-19
White Maize,Ugunja,0.02,65.0,976.0,Siaya,2022-04-26
White Maize,Ugunja,50.0,60.0,5420.0,Siaya,2022-05-03
White Maize,Ugunja,47.78,60.0,8680.0,Siaya,2022-05-10
White Maize,Ugunja,50.0,60.0,5420.0,Siaya,2022-05-24
White Maize,Ugunja,50.668000000000006,60.0,3980.0,Siaya,2022-06-07
White Maize,Ugunja,50.0,6.5,4202.0,Siaya,2022-06-10
White Maize,Ugunja,55.444,70.0,9440.0,Siaya,2022-06-14
White Maize,Ugunja,60.0,75.0,6528.6,Siaya,2022-06-17
White Maize,Ugunja,62.444,75.0,12100.0,Siaya,2022-06-28
White Maize,Ugunja,62.444,75.0,12100.0,Siaya,2022-07-01
White Maize,Ugunja,71.77799999999999,85.0,4740.0,Siaya,2022-07-05
White Maize,Ugunja,62.444,75.0,12100.0,Siaya,2022-07-08
White Maize,Ugunja,53.33,65.0,2368.0,Siaya,2022-07-12
